1706572800000,310.70000000,313.10000000,306.30000000,307.60000000,386375.46700000,1706659199999,119841147.85260000,153482,193079.45100000,59899819.19590000,0
1706659200000,307.70000000,308.20000000,298.60000000,300.50000000,459007.69800000,1706745599999,139453769.92530000,181983,204858.17800000,62242699.72830000,0
1706832000000,300.20000000,305.20000000,299.80000000,301.40000000,309501.64900000,1706918399999,93531533.33720000,132879,152342.55500000,46043106.38250000,0
1706918400000,301.40000000,303.80000000,299.50000000,299.70000000,198730.96200000,1707004799999,59934756.23900000,100715,92656.19700000,27948436.68250000,0
1707004800000,299.60000000,307.70000000,298.00000000,304.70000000,503405.32300000,1707091199999,153038899.95850000,160913,256113.11000000,77859776.10940000,0
1707091200000,304.70000000,306.80000000,299.50000000,301.20000000,488672.27100000,1707177599999,148229310.04090000,156913,229922.51700000,69752159.69260000,0
1707177600000,301.20000000,304.10000000,300.90000000,302.70000000,260762.32100000,1707263999999,78912339.42640000,127238,132573.77100000,40120041.45090000,0
1707264000000,302.80000000,308.70000000,300.70000000,307.30000000,352421.78900000,1707350399999,107278134.52150000,142539,170806.92000000,52000528.61350000,0
1707350400000,307.40000000,320.60000000,307.30000000,319.20000000,921496.50200000,1707436799999,290495868.12780000,283799,471539.29200000,148643337.63570000,0
1707436800000,319.20000000,326.30000000,317.90000000,324.00000000,739178.08100000,1707523199999,238469149.46220000,246723,365848.87200000,118030881.39770000,0
1707523200000,324.00000000,325.40000000,318.90000000,323.00000000,321477.06400000,1707609599999,103609947.22040000,149800,155513.13500000,50125339.24400000,0
1707609600000,323.00000000,324.90000000,320.10000000,320.70000000,280308.10500000,1707695999999,90370119.20850000,137326,135466.99700000,43685102.58960000,0
1707696000000,320.60000000,332.20000000,315.60000000,327.80000000,576734.16200000,1707782399999,186477781.44500000,222424,292443.07600000,94585670.56090000,0
1707782400000,327.90000000,329.20000000,318.60000000,324.70000000,441545.83000000,1707868799999,143321078.21640000,203711,221167.14900000,71805986.20890000,0
1707868800000,324.60000000,334.60000000,323.40000000,333.90000000,452466.98000000,1707955199999,149740983.61180000,200782,231164.76600000,76491751.76660000,0
1707955200000,333.90000000,366.60000000,333.30000000,354.20000000,1361590.40300000,1708041599999,478646206.09050000,448821,680704.87400000,239274487.35210000,0
1708041600000,354.30000000,366.80000000,349.10000000,360.40000000,1061855.98600000,1708127999999,380862085.14400000,360598,526744.00900000,188978532.31360000,0
1708128000000,360.40000000,363.70000000,348.20000000,352.90000000,630266.52000000,1708214399999,224091913.18480000,244807,295506.71900000,105137200.16460000,0
1708214400000,352.90000000,358.10000000,349.10000000,349.80000000,495667.63400000,1708300799999,174916562.04110000,224130,224377.78800000,79205083.55640000,0
1708300800000,349.80000000,356.20000000,349.30000000,351.60000000,830917.53400000,1708387199999,292956743.15040000,345997,414590.47100000,146196834.04310000,0
1708387200000,351.70000000,361.60000000,344.80000000,354.60000000,972650.55800000,1708473599999,344718252.38940000,339802,477822.29200000,169438066.69680000,0
1708473600000,354.60000000,379.30000000,350.90000000,379.20000000,1701415.31300000,1708559999999,622522220.34960000,514587,840914.69800000,307706688.43330000,0
1708560000000,379.20000000,387.30000000,373.70000000,382.60000000,1409647.48100000,1708646399999,536344338.40800000,444044,687873.96100000,261809299.72210000,0
1708646400000,382.70000000,385.80000000,369.00000000,375.50000000,1027891.29500000,1708732799999,386866756.78370000,369744,481409.98000000,181259570.19960000,0
1708732800000,375.50000000,383.30000000,371.70000000,381.70000000,444587.48100000,1708819199999,168773631.02030000,205659,223853.01100000,84995464.71520000,0
1708819200000,381.60000000,391.00000000,377.60000000,388.50000000,643002.67100000,1708905599999,247170192.04340000,254167,323037.56800000,124237693.01900000,0
1708905600000,388.50000000,404.90000000,382.00000000,401.60000000,1196262.20400000,1708991999999,470452539.82880000,439494,603448.97400000,237386073.85520000,0
1708992000000,401.50000000,403.70000000,389.60000000,394.60000000,915873.07300000,1709078399999,364167988.71860000,359085,453326.35900000,180285597.17770000,0
1709078400000,394.60000000,427.30000000,394.10000000,414.60000000,1348008.99500000,1709164799999,552001541.86410000,632216,683791.98000000,280131088.27020000,0
1709164800000,414.70000000,419.70000000,391.10000000,399.40000000,1146024.36200000,1709251199999,469627729.07480000,580983,525888.68300000,215574904.49180000,0
1709337600000,407.40000000,414.80000000,405.80000000,410.90000000,590018.54300000,1709423999999,241430398.07420000,317270,291005.33900000,119093267.22620000,0
1709424000000,410.90000000,416.80000000,402.20000000,414.50000000,838274.34600000,1709510399999,344938583.21170000,383839,415127.00600000,170878289.81820000,0
1709510400000,414.50000000,423.80000000,410.60000000,418.40000000,1045414.00100000,1709596799999,436000270.40030000,477914,512280.83100000,213699810.30190000,0
1709596800000,418.50000000,427.20000000,356.10000000,394.10000000,2073303.79000000,1709683199999,842880032.16110000,919160,1002333.24000000,407656759.51410000,0
1709683200000,394.10000000,434.70000000,385.60000000,429.40000000,1804741.11200000,1709769599999,751515764.42240000,770778,909402.51500000,379211335.54990000,0
1709769600000,429.40000000,476.80000000,423.20000000,474.60000000,1672134.41000000,1709855999999,749769224.13660000,665523,892164.71900000,399906260.09020000,0
1709856000000,474.60000000,489.60000000,462.50000000,485.80000000,1660311.36100000,1709942399999,791088261.86261200,706558,819263.00800000,390417132.54361200,0
1709942400000,485.80000000,493.80000000,480.70000000,488.30000000,852029.24100000,1710028799999,414533147.66760000,433520,423776.86700000,206221495.02060000,0
1710028800000,488.30000000,537.50000000,484.80000000,528.90000000,1944137.08400000,1710115199999,1008148996.34200000,909899,981900.42600000,508822537.79830000,0
1710115200000,528.90000000,533.80000000,505.50000000,523.00000000,1608146.39700000,1710201599999,837717178.08170000,729133,799348.50500000,416480285.17780000,0
1710201600000,523.00000000,548.50000000,519.00000000,537.50000000,1924767.68700000,1710287999999,1029803000.13680000,974595,970287.54500000,519132454.83840000,0
1710288000000,537.40000000,633.50000000,531.70000000,630.50000000,2526002.56400000,1710374399999,1472173679.01330000,1265237,1299773.56000000,757460406.76810000,0
1710374400000,630.50000000,631.50000000,565.50000000,603.20000000,2119540.30000000,1710460799999,1276710945.00940000,1038297,1024242.99500000,617049992.15530000,0
1710460800000,603.20000000,635.20000000,540.90000000,632.70000000,3066312.78800000,1710547199999,1801522551.25840000,1365283,1511465.03900000,888741399.14540000,0
1710547200000,632.70000000,645.20000000,567.20000000,576.40000000,1811838.04200000,1710633599999,1089990828.53250000,1025452,887759.65800000,534198536.32740000,0
1710633600000,576.40000000,590.50000000,548.60000000,571.70000000,1712920.34100000,1710719999999,984797926.64510000,802297,842602.71800000,484581547.21040000,0
1710720000000,571.70000000,587.70000000,540.10000000,555.40000000,2284301.81400000,1710806399999,1280062076.32320000,994512,1105043.03300000,619415247.58230000,0
1710806400000,555.40000000,560.60000000,495.80000000,507.70000000,2551361.51200000,1710892799999,1331115169.02830000,1213572,1264212.90700000,659751785.49360000,0
1710892800000,507.70000000,559.00000000,500.00000000,556.80000000,1425296.57900000,1710979199999,749188287.30000000,809335,722627.97400000,379956281.89590000,0
1710979200000,556.70000000,571.00000000,540.60000000,553.80000000,953921.37200000,1711065599999,530484956.59650000,563996,490822.15900000,273124065.47100000,0
1711065600000,553.80000000,588.10000000,535.50000000,553.80000000,1181298.51000000,1711151999999,665146195.22310000,712381,597088.42500000,336453582.36860000,0
1711152000000,553.80000000,567.70000000,543.40000000,551.90000000,608753.32900000,1711238399999,338703185.90310000,381050,300426.23100000,167212492.71340000,0
1711238400000,551.90000000,573.00000000,548.70000000,567.70000000,442930.35000000,1711324799999,247685878.07800000,316278,228019.04500000,127551786.51820000,0
1711324800000,567.80000000,598.00000000,564.40000000,587.00000000,802695.51200000,1711411199999,469579231.51330000,583070,419512.15000000,245519376.50170000,0
1711411200000,587.10000000,597.00000000,571.90000000,580.40000000,569324.07900000,1711497599999,332801887.09260000,435915,283964.01500000,165946829.63060000,0
1711497600000,580.40000000,585.60000000,560.30000000,574.30000000,531668.40200000,1711583999999,305741133.05200000,425362,266798.08600000,153468831.58030000,0
1711584000000,574.20000000,591.70000000,574.10000000,583.40000000,503901.62400000,1711670399999,294749471.64280000,417770,270251.48200000,158116207.35100000,0
1711670400000,583.40000000,620.00000000,582.10000000,612.50000000,1042401.16900000,1711756799999,635441895.78020000,774967,556926.88900000,339337933.22120000,0
1711756800000,612.50000000,612.90000000,596.90000000,600.70000000,501020.14800000,1711843199999,303309397.29590000,418779,239371.05200000,144936419.26490000,0
1711843200000,600.70000000,608.80000000,600.40000000,606.70000000,325136.96700000,1711929599999,196801011.34640000,281965,165444.87300000,100153752.19360000,0
1712016000000,575.80000000,578.20000000,546.30000000,551.40000000,998260.81400000,1712102399999,557890803.73390000,619723,492854.58400000,275426760.23620000,0
1712102400000,551.40000000,567.90000000,539.00000000,561.50000000,683925.23300000,1712188799999,380450017.15630000,403926,344570.76300000,191753422.47730000,0
1712188800000,561.60000000,597.60000000,560.80000000,585.50000000,879640.68000000,1712275199999,513029443.18140000,573215,461868.58400000,269312881.60540000,0
1712275200000,585.40000000,591.50000000,564.40000000,577.80000000,634206.61900000,1712361599999,367049671.06990000,487996,305955.90400000,177073383.83470000,0
1712361600000,577.80000000,591.30000000,575.10000000,585.40000000,226975.99600000,1712447999999,132278897.61390000,224088,117560.10500000,68527939.58720000,0
1712448000000,585.50000000,591.10000000,578.00000000,583.90000000,263849.21600000,1712534399999,154585203.35970000,251758,134389.43600000,78735702.56650000,0
1712534400000,583.80000000,601.10000000,577.70000000,586.40000000,483568.31200000,1712620799999,285425656.26930000,439330,264174.24200000,155965427.26450000,0
1712620800000,586.30000000,590.30000000,571.20000000,580.50000000,596275.79200000,1712707199999,345991219.25870000,482272,290685.32300000,168702490.94610000,0
1712707200000,580.40000000,610.60000000,573.40000000,609.70000000,816050.70000000,1712793599999,483100690.56720000,590395,429234.13000000,254236844.90120000,0
1712793600000,609.70000000,618.40000000,592.00000000,604.60000000,579678.19400000,1712879999999,350892798.40080000,473253,299213.70100000,181290589.25990000,0
1712880000000,604.60000000,634.50000000,571.00000000,595.60000000,1517722.65800000,1712966399999,922093314.93890000,1060352,767444.37800000,467016131.48900000,0
1712966400000,595.60000000,600.20000000,508.00000000,553.10000000,1761628.47300000,1713052799999,988296299.56080000,1267107,866685.16600000,486598854.69950000,0
1713052800000,553.00000000,576.00000000,536.10000000,566.40000000,965488.00300000,1713139199999,533164946.82690000,692805,491692.34100000,271628980.72530000,0
1713139200000,566.40000000,585.50000000,544.70000000,552.70000000,698443.30300000,1713225599999,395592622.75260000,596403,345855.78500000,195898509.38830000,0
1713225600000,552.70000000,554.20000000,522.80000000,537.60000000,623668.81300000,1713311999999,336470058.89080000,452185,304922.90900000,164565873.95930000,0
1713312000000,537.50000000,547.90000000,512.60000000,534.10000000,657909.35800000,1713398399999,350644262.60270000,464395,320981.62600000,171208365.50970000,0
1713398400000,534.00000000,555.90000000,527.00000000,552.10000000,589697.29600000,1713484799999,322107047.89270000,470350,316463.90200000,172896600.29090000,0
1713484800000,552.00000000,564.30000000,524.00000000,554.00000000,545504.18300000,1713571199999,299560802.64020000,367418,269449.71400000,148051208.00690000,0
1713571200000,554.10000000,574.30000000,548.80000000,570.90000000,242132.85900000,1713657599999,136141960.46300000,214259,125243.22200000,70460483.21020000,0
1713657600000,570.90000000,582.60000000,566.30000000,579.60000000,277755.72400000,1713743999999,159867167.93530000,259682,145080.31800000,83541997.51420000,0
1713744000000,579.60000000,608.70000000,578.40000000,604.50000000,522892.15700000,1713830399999,312535591.88830000,421292,264368.71700000,157917800.30980000,0
1713830400000,604.40000000,618.30000000,598.70000000,606.20000000,556883.34400000,1713916799999,338016342.92970000,467839,289972.31200000,176045137.62590000,0
1713916800000,606.20000000,618.50000000,592.60000000,608.80000000,656953.67700000,1714003199999,398136610.03930000,544681,332901.77000000,201750686.75260000,0
1714003200000,608.80000000,617.90000000,600.70000000,613.20000000,453745.51700000,1714089599999,276456819.92680000,353114,234863.89400000,143112189.83310000,0
1714089600000,613.30000000,615.00000000,597.00000000,598.00000000,302119.88400000,1714175999999,182921811.31280000,269508,141042.76700000,85400758.91250000,0
1714176000000,598.00000000,599.70000000,585.00000000,596.20000000,268783.91200000,1714262399999,159075524.04250000,233820,126172.26900000,74683729.51930000,0
1714262400000,596.20000000,609.00000000,596.20000000,600.20000000,258059.43100000,1714348799999,155563327.32730000,206703,133451.22500000,80443610.86820000,0
1714348800000,600.20000000,602.80000000,581.30000000,592.80000000,330474.00500000,1714435199999,194895190.94590000,271926,160573.30600000,94733598.07970000,0
1714435200000,592.80000000,604.30000000,555.70000000,578.40000000,766513.44600000,1714521599999,442024066.47450000,486465,381771.83300000,220252556.34800000,0
1714608000000,561.80000000,565.90000000,539.50000000,560.50000000,359794.31500000,1714694399999,200004508.94470000,250921,186000.36200000,103351107.61530000,0
1714694400000,560.50000000,590.00000000,558.90000000,587.00000000,342906.43300000,1714780799999,196300747.86000000,257575,174598.70600000,99981862.07150000,0
1714780800000,587.00000000,593.60000000,582.50000000,585.70000000,197129.25100000,1714867199999,115907821.40020000,210303,100754.27300000,59247616.88030000,0
1714867200000,585.70000000,595.00000000,579.30000000,592.00000000,180458.23600000,1714953599999,106025278.22710000,180794,90484.95200000,53184948.64630000,0
1714953600000,592.00000000,602.30000000,583.10000000,588.20000000,278669.00500000,1715039999999,164915187.63340000,248490,141943.91800000,84020361.37790000,0
1715040000000,588.20000000,600.40000000,576.00000000,576.50000000,289488.70900000,1715126399999,170615635.12220000,266127,145582.53000000,85855848.60960000,0
1715126400000,576.50000000,590.00000000,574.40000000,588.60000000,297016.61700000,1715212799999,173445200.09710000,249379,154885.80100000,90466411.80010000,0
1715212800000,588.60000000,605.80000000,586.30000000,596.80000000,464857.60100000,1715299199999,277461169.03200000,332988,235310.80200000,140497811.20410000,0
1715299200000,596.80000000,597.00000000,581.50000000,585.60000000,296215.51600000,1715385599999,174757720.30650000,243047,149140.71900000,88000174.01730000,0
1715385600000,585.70000000,594.50000000,580.80000000,592.20000000,210698.30500000,1715471999999,123879065.46740000,176392,110856.40600000,65157095.58090000,0
1715472000000,592.20000000,600.10000000,587.30000000,594.80000000,191190.56200000,1715558399999,113647065.61950000,197594,99884.34400000,59380608.41010000,0
1715558400000,594.80000000,598.40000000,585.20000000,591.70000000,389810.28600000,1715644799999,231181529.92760000,289913,202020.78200000,119809450.11960000,0
1715644800000,591.70000000,593.10000000,562.00000000,567.10000000,453308.31600000,1715731199999,260670269.09210000,326414,197408.49500000,113573835.74700000,0
1715731200000,567.10000000,587.30000000,560.00000000,581.00000000,402812.99300000,1715817599999,231640318.72610000,368277,205975.60000000,118462827.96140000,0
1715817600000,581.00000000,586.60000000,565.10000000,569.20000000,411937.05600000,1715903999999,237940982.04500000,353258,200161.00300000,115716516.06590000,0
1715904000000,569.20000000,584.50000000,568.60000000,580.90000000,236919.61600000,1715990399999,136736066.00910000,229514,129057.13500000,74481741.59220000,0
1715990400000,580.90000000,581.90000000,574.20000000,580.30000000,168074.71100000,1716076799999,97276169.07840000,147254,79240.40400000,45864409.13820000,0
1716076800000,580.30000000,581.90000000,571.30000000,574.50000000,142157.48500000,1716163199999,82153015.50640000,136817,65461.05200000,37839102.32220000,0
1716163200000,574.60000000,602.00000000,568.80000000,599.60000000,469252.80600000,1716249599999,273916587.48380000,329460,260534.37900000,152354885.38750000,0
